id.number,Species.name,Study,Latitude,Longitude,Temperature,Growth.rate
173,Skeletonema tropicum strain FDK202,Kaeriyama et al. (2011),33.93,130.83,10,0
173,Skeletonema tropicum strain FDK202,Kaeriyama et al. (2011),33.93,130.83,15,0.761
173,Skeletonema tropicum strain FDK202,Kaeriyama et al. (2011),33.93,130.83,20,0.916
173,Skeletonema tropicum strain FDK202,Kaeriyama et al. (2011),33.93,130.83,25,1.303
173,Skeletonema tropicum strain FDK202,Kaeriyama et al. (2011),33.93,130.83,30,1.194
173,Skeletonema tropicum strain FDK202,Kaeriyama et al. (2011),33.93,130.83,35,0
174,Skeletonema tropicum strain FDK204,Kaeriyama et al. (2011),33.93,130.83,10,0
174,Skeletonema tropicum strain FDK204,Kaeriyama et al. (2011),33.93,130.83,15,0.832
174,Skeletonema tropicum strain FDK204,Kaeriyama et al. (2011),33.93,130.83,20,1.368
174,Skeletonema tropicum strain FDK204,Kaeriyama et al. (2011),33.93,130.83,25,1.503
174,Skeletonema tropicum strain FDK204,Kaeriyama et al. (2011),33.93,130.83,30,1.55
174,Skeletonema tropicum strain FDK204,Kaeriyama et al. (2011),33.93,130.83,35,0
175,Skeletonema tropicum strain FDK205,Kaeriyama et al. (2011),33.93,130.83,10,0
175,Skeletonema tropicum strain FDK205,Kaeriyama et al. (2011),33.93,130.83,15,0.858
175,Skeletonema tropicum strain FDK205,Kaeriyama et al. (2011),33.93,130.83,20,1.11
175,Skeletonema tropicum strain FDK205,Kaeriyama et al. (2011),33.93,130.83,25,1.426
175,Skeletonema tropicum strain FDK205,Kaeriyama et al. (2011),33.93,130.83,30,1.561
175,Skeletonema tropicum strain FDK205,Kaeriyama et al. (2011),33.93,130.83,35,0
176,Skeletonema tropicum strain FDK207,Kaeriyama et al. (2011),33.93,130.83,10,0
176,Skeletonema tropicum strain FDK207,Kaeriyama et al. (2011),33.93,130.83,15,0.69
176,Skeletonema tropicum strain FDK207,Kaeriyama et al. (2011),33.93,130.83,20,1.361
176,Skeletonema tropicum strain FDK207,Kaeriyama et al. (2011),33.93,130.83,25,1.55
176,Skeletonema tropicum strain FDK207,Kaeriyama et al. (2011),33.93,130.83,30,1.497
176,Skeletonema tropicum strain FDK207,Kaeriyama et al. (2011),33.93,130.83,35,0
177,Stellarima microtrias,Fiala & Oriol (1990),-58,62,1,0.53095074
177,Stellarima microtrias,Fiala & Oriol (1990),-58,62,1,0.555210892
177,Stellarima microtrias,Fiala & Oriol (1990),-58,62,4,0.536495918
177,Stellarima microtrias,Fiala & Oriol (1990),-58,62,4,0.586402515
177,Stellarima microtrias,Fiala & Oriol (1990),-58,62,7,0.313995673
177,Stellarima microtrias,Fiala & Oriol (1990),-58,62,7,0.331324352
177,Stellarima microtrias,Fiala & Oriol (1990),-58,62,8,0
177,Stellarima microtrias,Fiala & Oriol (1990),-58,62,8,0
178,Stephanopyxis palmeriana,Schšne (1982),22.5,-16.5,10,0
178,Stephanopyxis palmeriana,Schšne (1982),22.5,-16.5,13,0.752064691
178,Stephanopyxis palmeriana,Schšne (1982),22.5,-16.5,16,0.860195651
178,Stephanopyxis palmeriana,Schšne (1982),22.5,-16.5,20,0.950997932
178,Stephanopyxis palmeriana,Schšne (1982),22.5,-16.5,23,0.937134988
179,Stichococcus (possibly S. cylindricus),Ryther (1954),40.68,-73.13,5,0
179,Stichococcus (possibly S. cylindricus),Ryther (1954),40.68,-73.13,10,0.083177662
179,Stichococcus (possibly S. cylindricus),Ryther (1954),40.68,-73.13,15,0.332710647
179,Stichococcus (possibly S. cylindricus),Ryther (1954),40.68,-73.13,20,0.332710647
179,Stichococcus (possibly S. cylindricus),Ryther (1954),40.68,-73.13,25,0.298053288
179,Stichococcus (possibly S. cylindricus),Ryther (1954),40.68,-73.13,30,0.180218267
180,Synechococcus strain WH8103,Moore et al. (1995),28.5,-67.39,12.5,0
180,Synechococcus strain WH8103,Moore et al. (1995),28.5,-67.39,14.5,0.206
180,Synechococcus strain WH8103,Moore et al. (1995),28.5,-67.39,17.5,0.346
180,Synechococcus strain WH8103,Moore et al. (1995),28.5,-67.39,19,0.458
180,Synechococcus strain WH8103,Moore et al. (1995),28.5,-67.39,22,0.601
180,Synechococcus strain WH8103,Moore et al. (1995),28.5,-67.39,23.5,0.69
180,Synechococcus strain WH8103,Moore et al. (1995),28.5,-67.39,26,0.77
180,Synechococcus strain WH8103,Moore et al. (1995),28.5,-67.39,28,0.8
180,Synechococcus strain WH8103,Moore et al. (1995),28.5,-67.39,30.5,0.648
180,Synechococcus strain WH8103,Moore et al. (1995),28.5,-67.39,32,0.417
180,Synechococcus strain WH8103,Moore et al. (1995),28.5,-67.39,34.5,0
181,Synedra sp.,Fiala & Oriol (1990),-58,62,1,0.342414707
181,Synedra sp.,Fiala & Oriol (1990),-58,62,1,0.306371054
181,Synedra sp.,Fiala & Oriol (1990),-58,62,5,0.366674859
181,Synedra sp.,Fiala & Oriol (1990),-58,62,5,0.388855568
181,Synedra sp.,Fiala & Oriol (1990),-58,62,7,0.286962933
181,Synedra sp.,Fiala & Oriol (1990),-58,62,7,0.299439582
181,Synedra sp.,Fiala & Oriol (1990),-58,62,8,0
181,Synedra sp.,Fiala & Oriol (1990),-58,62,8,0
182,Tetraselmis sp. clone BT-2,Maddux & Jones (1964),32.17,-64.5,10,0.08109822
182,Tetraselmis sp. clone BT-2,Maddux & Jones (1964),32.17,-64.5,16,0.307757348
182,Tetraselmis sp. clone BT-2,Maddux & Jones (1964),32.17,-64.5,22.5,0.335483235
182,Tetraselmis sp. clone BT-2,Maddux & Jones (1964),32.17,-64.5,31,0.263395929
183,Thalassionema nitzschioides,Hulburt (1982),6,-54,12.5,0
183,Thalassionema nitzschioides,Hulburt (1982),6,-54,14.5,1.15062432
183,Thalassionema nitzschioides,Hulburt (1982),6,-54,17,0.311916231
183,Thalassionema nitzschioides,Hulburt (1982),6,-54,21,1.15062432
183,Thalassionema nitzschioides,Hulburt (1982),6,-54,24,1.76752531
183,Thalassionema nitzschioides,Hulburt (1982),6,-54,27,1.247664925
183,Thalassionema nitzschioides,Hulburt (1982),6,-54,31,1.351637002
183,Thalassionema nitzschioides,Hulburt (1982),6,-54,34,0
184,Thalassionema nitzschioides,Hulburt (1982),41.9,-70.32,1,0.512928914
184,Thalassionema nitzschioides,Hulburt (1982),41.9,-70.32,4.5,0.464408611
184,Thalassionema nitzschioides,Hulburt (1982),41.9,-70.32,7,0.554517744
184,Thalassionema nitzschioides,Hulburt (1982),41.9,-70.32,9,0.76939337
184,Thalassionema nitzschioides,Hulburt (1982),41.9,-70.32,11.5,0.790187786
184,Thalassionema nitzschioides,Hulburt (1982),41.9,-70.32,14.2,0.790187786
184,Thalassionema nitzschioides,Hulburt (1982),41.9,-70.32,17,1.095172545
184,Thalassionema nitzschioides,Hulburt (1982),41.9,-70.32,20.3,1.275390812
184,Thalassionema nitzschioides,Hulburt (1982),41.9,-70.32,22,0.956543109
184,Thalassionema nitzschioides,Hulburt (1982),41.9,-70.32,25.7,0.360436534
184,Thalassionema nitzschioides,Hulburt (1982),41.9,-70.32,27.5,0
185,Thalassiosira nordenskioeldii,Suzuki & Takahashi (1995),44.14,143.79,-1,0.358
185,Thalassiosira nordenskioeldii,Suzuki & Takahashi (1995),44.14,143.79,0,0.548
185,Thalassiosira nordenskioeldii,Suzuki & Takahashi (1995),44.14,143.79,2,0.608
185,Thalassiosira nordenskioeldii,Suzuki & Takahashi (1995),44.14,143.79,5,0.699
185,Thalassiosira nordenskioeldii,Suzuki & Takahashi (1995),44.14,143.79,10,0.904
185,Thalassiosira nordenskioeldii,Suzuki & Takahashi (1995),44.14,143.79,15,0.947
185,Thalassiosira nordenskioeldii,Suzuki & Takahashi (1995),44.14,143.79,20,0
186,Thalassiosira nordenskioeldii clone TN-2,Durbin (1974),41.57,-71.34,0,0.458170286
186,Thalassiosira nordenskioeldii clone TN-2,Durbin (1974),41.57,-71.34,0,0.264782223
186,Thalassiosira nordenskioeldii clone TN-2,Durbin (1974),41.57,-71.34,0,0.397173334
186,Thalassiosira nordenskioeldii clone TN-2,Durbin (1974),41.57,-71.34,5,0.913567984
186,Thalassiosira nordenskioeldii clone TN-2,Durbin (1974),41.57,-71.34,5,0.781176872
186,Thalassiosira nordenskioeldii clone TN-2,Durbin (1974),41.57,-71.34,5,0.847719002
186,Thalassiosira nordenskioeldii clone TN-2,Durbin (1974),41.57,-71.34,10,1.238654012
186,Thalassiosira nordenskioeldii clone TN-2,Durbin (1974),41.57,-71.34,10,1.136761376
186,Thalassiosira nordenskioeldii clone TN-2,Durbin (1974),41.57,-71.34,10,0.972485494
186,Thalassiosira nordenskioeldii clone TN-2,Durbin (1974),41.57,-71.34,15,0.885842097
186,Thalassiosira nordenskioeldii clone TN-2,Durbin (1974),41.57,-71.34,15,0
186,Thalassiosira nordenskioeldii clone TN-2,Durbin (1974),41.57,-71.34,15,0
187,"Thalassiosira pseudonana clone 3H, NEPCC 58",Thompson (1992),40.78,-72.81,10,0.709
187,"Thalassiosira pseudonana clone 3H, NEPCC 58",Thompson (1992),40.78,-72.81,10,0.58
187,"Thalassiosira pseudonana clone 3H, NEPCC 58",Thompson (1992),40.78,-72.81,10,0.61
187,"Thalassiosira pseudonana clone 3H, NEPCC 58",Thompson (1992),40.78,-72.81,10,0.64
187,"Thalassiosira pseudonana clone 3H, NEPCC 58",Thompson (1992),40.78,-72.81,15,1.03
187,"Thalassiosira pseudonana clone 3H, NEPCC 58",Thompson (1992),40.78,-72.81,15,1.268
187,"Thalassiosira pseudonana clone 3H, NEPCC 58",Thompson (1992),40.78,-72.81,15,0.921
187,"Thalassiosira pseudonana clone 3H, NEPCC 58",Thompson (1992),40.78,-72.81,15,0.821
187,"Thalassiosira pseudonana clone 3H, NEPCC 58",Thompson (1992),40.78,-72.81,17.5,1.864
187,"Thalassiosira pseudonana clone 3H, NEPCC 58",Thompson (1992),40.78,-72.81,20,1.31
187,"Thalassiosira pseudonana clone 3H, NEPCC 58",Thompson (1992),40.78,-72.81,20,1.697
187,"Thalassiosira pseudonana clone 3H, NEPCC 58",Thompson (1992),40.78,-72.81,20,1.796
187,"Thalassiosira pseudonana clone 3H, NEPCC 58",Thompson (1992),40.78,-72.81,20,1.271
187,"Thalassiosira pseudonana clone 3H, NEPCC 58",Thompson (1992),40.78,-72.81,25,1.621
187,"Thalassiosira pseudonana clone 3H, NEPCC 58",Thompson (1992),40.78,-72.81,25,1.661
187,"Thalassiosira pseudonana clone 3H, NEPCC 58",Thompson (1992),40.78,-72.81,25,1.691
187,"Thalassiosira pseudonana clone 3H, NEPCC 58",Thompson (1992),40.78,-72.81,25,2.385
188,Thalassiosira pseudonana clone 5A,Guillard & Ryther (1962),40.79,-72.8,4,0.214182479
188,Thalassiosira pseudonana clone 5A,Guillard & Ryther (1962),40.79,-72.8,10,0.880990066
188,Thalassiosira pseudonana clone 5A,Guillard & Ryther (1962),40.79,-72.8,15,1.42580375
188,Thalassiosira pseudonana clone 5A,Guillard & Ryther (1962),40.79,-72.8,20,1.869417946
188,Thalassiosira pseudonana clone 5A,Guillard & Ryther (1962),40.79,-72.8,25,1.682268207
189,Thalassiosira rotula clone A8,Krawiec (1982),41.57,-71.34,0,0.062383246
189,Thalassiosira rotula clone A8,Krawiec (1982),41.57,-71.34,0,0
189,Thalassiosira rotula clone A8,Krawiec (1982),41.57,-71.34,0,0.051986039
189,Thalassiosira rotula clone A8,Krawiec (1982),41.57,-71.34,5,0.3687543
189,Thalassiosira rotula clone A8,Krawiec (1982),41.57,-71.34,5,0.333403794
189,Thalassiosira rotula clone A8,Krawiec (1982),41.57,-71.34,5,0.2335906
189,Thalassiosira rotula clone A8,Krawiec (1982),41.57,-71.34,10,0.719486773
189,Thalassiosira rotula clone A8,Krawiec (1982),41.57,-71.34,10,0.649478908
189,Thalassiosira rotula clone A8,Krawiec (1982),41.57,-71.34,10,0.571153277
189,Thalassiosira rotula clone A8,Krawiec (1982),41.57,-71.34,15,1.035561888
189,Thalassiosira rotula clone A8,Krawiec (1982),41.57,-71.34,15,0.982882702
189,Thalassiosira rotula clone A8,Krawiec (1982),41.57,-71.34,15,0.89970504
189,Thalassiosira rotula clone A8,Krawiec (1982),41.57,-71.34,20,1.226177362
189,Thalassiosira rotula clone A8,Krawiec (1982),41.57,-71.34,20,1.105569753
189,Thalassiosira rotula clone A8,Krawiec (1982),41.57,-71.34,20,0.910102248
189,Thalassiosira rotula clone A8,Krawiec (1982),41.57,-71.34,25,1.292719492
189,Thalassiosira rotula clone A8,Krawiec (1982),41.57,-71.34,25,1.009222295
189,Thalassiosira rotula clone A8,Krawiec (1982),41.57,-71.34,25,0
189,Thalassiosira rotula clone A8,Krawiec (1982),41.57,-71.34,30,0
189,Thalassiosira rotula clone A8,Krawiec (1982),41.57,-71.34,30,0
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,2,0
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,2,0
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,2,0
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,5,0.528871299
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,5,0.429751252
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,5,0.268247959
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,10,0.879603772
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,10,0.860195651
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,10,0.838014941
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,15,1.097251987
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,15,1.043879654
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,15,1.02031265
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,20,1.501356793
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,20,1.324604262
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,20,1.142306554
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,25,1.630975316
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,25,1.570671511
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,25,1.143692848
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,30,0.639774848
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,30,0.89485301
190,Thalassiosira rotula clone C8,Krawiec (1982),27.5,-115,30,0.878217478
191,Trichodesmium erythraeum strain GBRTRLI101,Chappell & Webb (2010),-16.37,145.57,24,0.424
191,Trichodesmium erythraeum strain GBRTRLI101,Chappell & Webb (2010),-16.37,145.57,26,0.516
191,Trichodesmium erythraeum strain GBRTRLI101,Chappell & Webb (2010),-16.37,145.57,28,0.594
191,Trichodesmium erythraeum strain GBRTRLI101,Chappell & Webb (2010),-16.37,145.57,31,0.527
192,"Trichodesmium erythraeum strain IMS101, CCMP 1985",Breitbarth et al. (2007),35,-76,18.5,0
192,"Trichodesmium erythraeum strain IMS101, CCMP 1985",Breitbarth et al. (2007),35,-76,20,0.028
192,"Trichodesmium erythraeum strain IMS101, CCMP 1985",Breitbarth et al. (2007),35,-76,21,0.098
192,"Trichodesmium erythraeum strain IMS101, CCMP 1985",Breitbarth et al. (2007),35,-76,24,0.185
192,"Trichodesmium erythraeum strain IMS101, CCMP 1985",Breitbarth et al. (2007),35,-76,27,0.249
192,"Trichodesmium erythraeum strain IMS101, CCMP 1985",Breitbarth et al. (2007),35,-76,30,0.21
192,"Trichodesmium erythraeum strain IMS101, CCMP 1985",Breitbarth et al. (2007),35,-76,31,0.155
192,"Trichodesmium erythraeum strain IMS101, CCMP 1985",Breitbarth et al. (2007),35,-76,32,0.149
192,"Trichodesmium erythraeum strain IMS101, CCMP 1985",Breitbarth et al. (2007),35,-76,34,0.072
192,"Trichodesmium erythraeum strain IMS101, CCMP 1985",Breitbarth et al. (2007),35,-76,36,0
192,"Trichodesmium erythraeum strain IMS101, CCMP 1985",Chappell & Webb (2010),35,-76,24,0.373
192,"Trichodesmium erythraeum strain IMS101, CCMP 1985",Chappell & Webb (2010),35,-76,26,0.645
192,"Trichodesmium erythraeum strain IMS101, CCMP 1985",Chappell & Webb (2010),35,-76,28,0.771
192,"Trichodesmium erythraeum strain IMS101, CCMP 1985",Chappell & Webb (2010),35,-76,31,0.631
193,Trichodesmium radians strain H94,Chappell & Webb (2010),22.75,-158,24,0.207
193,Trichodesmium radians strain H94,Chappell & Webb (2010),22.75,-158,26,0.358
193,Trichodesmium radians strain H94,Chappell & Webb (2010),22.75,-158,28,0.321
193,Trichodesmium radians strain H94,Chappell & Webb (2010),22.75,-158,31,0.166
194,Unidentified prymnesiophyte strain NT19,Renaud et al. (2002),-12.48,130.8,25,0.53
194,Unidentified prymnesiophyte strain NT19,Renaud et al. (2002),-12.48,130.8,27,0.56
194,Unidentified prymnesiophyte strain NT19,Renaud et al. (2002),-12.48,130.8,30,0.54
194,Unidentified prymnesiophyte strain NT19,Renaud et al. (2002),-12.48,130.8,33,0.43
194,Unidentified prymnesiophyte strain NT19,Renaud et al. (2002),-12.48,130.8,35,-0.01
