"Lat","Lon","Biome","Hemisphere","Mean","SD"
-17.5,96.5,"marine","Southern",25.6559,0.910278
-17.5,97.5,"marine","Southern",25.6742,0.89875
-17.5,98.5,"marine","Southern",25.6984,0.899664
-17.5,99.5,"marine","Southern",25.7317,0.912062
-17.5,100.5,"marine","Southern",25.774,0.934828
-17.5,101.5,"marine","Southern",25.8244,0.965364
-17.5,102.5,"marine","Southern",25.8827,1.00238
-17.5,103.5,"marine","Southern",25.9494,1.04234
-17.5,104.5,"marine","Southern",26.0243,1.08499
-17.5,105.5,"marine","Southern",26.1117,1.12909
-17.5,106.5,"marine","Southern",26.2115,1.17482
-17.5,107.5,"marine","Southern",26.3269,1.22232
-17.5,108.5,"marine","Southern",26.4579,1.27202
-17.5,109.5,"marine","Southern",26.5998,1.3198
-17.5,110.5,"marine","Southern",26.7527,1.36689
-17.5,111.5,"marine","Southern",26.9104,1.40901
-17.5,112.5,"marine","Southern",27.0729,1.44799
-17.5,113.5,"marine","Southern",27.2278,1.48322
-17.5,114.5,"marine","Southern",27.375,1.51524
-17.5,115.5,"marine","Southern",27.5083,1.54416
-17.5,116.5,"marine","Southern",27.6276,1.56898
-17.5,117.5,"marine","Southern",27.735,1.59192
-17.5,118.5,"marine","Southern",27.8305,1.61174
-17.5,119.5,"marine","Southern",27.9168,1.61522
-17.5,120.5,"marine","Southern",27.9938,1.60121
-17.5,121.5,"marine","Southern",28.1214,1.53892
-17.5,122.5,"terrestrial","Southern",26.6992,3.07769
-17.5,123.5,"terrestrial","Southern",27.8595,3.08336
-17.5,124.5,"terrestrial","Southern",27.6267,3.1831
-17.5,125.5,"terrestrial","Southern",26.719,3.91286
-17.5,126.5,"terrestrial","Southern",27.3165,4.23945
-17.5,127.5,"terrestrial","Southern",26.537,4.07672
-17.5,128.5,"terrestrial","Southern",27.4829,3.98378
-17.5,129.5,"terrestrial","Southern",27.0331,4.08297
-17.5,130.5,"terrestrial","Southern",26.5569,4.39648
-17.5,131.5,"terrestrial","Southern",26.7949,4.32333
-17.5,132.5,"terrestrial","Southern",26.814,4.14548
-17.5,133.5,"terrestrial","Southern",26.9496,4.16318
-17.5,134.5,"terrestrial","Southern",26.8973,4.11055
-17.5,135.5,"terrestrial","Southern",26.3277,4.04061
-17.5,136.5,"terrestrial","Southern",25.7179,3.86478
-17.5,137.5,"terrestrial","Southern",25.7004,3.62123
-17.5,138.5,"terrestrial","Southern",25.8224,3.35404
-17.5,139.5,"terrestrial","Southern",26.7535,3.27998
-17.5,140.5,"terrestrial","Southern",27.019,3.02624
-17.5,141.5,"terrestrial","Southern",27.5686,2.98841
-17.5,142.5,"terrestrial","Southern",27.7016,3.19155
-17.5,143.5,"terrestrial","Southern",26.3199,3.0787
-17.5,144.5,"terrestrial","Southern",23.5602,2.94513
-17.5,145.5,"terrestrial","Southern",21.6224,2.74772
-17.5,146.5,"marine","Southern",26.7287,1.58976
-17.5,147.5,"marine","Southern",26.6608,1.58122
-17.5,148.5,"marine","Southern",26.6484,1.55338
-17.5,149.5,"marine","Southern",26.6643,1.51683
-17.5,150.5,"marine","Southern",26.7083,1.4718
-17.5,151.5,"marine","Southern",26.7562,1.43336
-17.5,152.5,"marine","Southern",26.8081,1.40154
-17.5,153.5,"marine","Southern",26.8499,1.37967
-17.5,154.5,"marine","Southern",26.8813,1.36769
-17.5,155.5,"marine","Southern",26.9054,1.36083
-17.5,156.5,"marine","Southern",26.922,1.35894
-17.5,157.5,"marine","Southern",26.9335,1.36017
-17.5,158.5,"marine","Southern",26.9398,1.36433
-17.5,159.5,"marine","Southern",26.951,1.36739
-17.5,160.5,"marine","Southern",26.9669,1.36926
-17.5,161.5,"marine","Southern",26.9984,1.3639
-17.5,162.5,"marine","Southern",27.0457,1.35136
-17.5,163.5,"marine","Southern",27.0971,1.33351
-17.5,164.5,"marine","Southern",27.1526,1.31039
-17.5,165.5,"marine","Southern",27.1933,1.29112
-17.5,166.5,"marine","Southern",27.2193,1.27567
-17.5,167.5,"marine","Southern",27.233,1.26746
-17.5,168.5,"marine","Southern",27.2345,1.26649
-17.5,169.5,"marine","Southern",27.2416,1.26615
-17.5,170.5,"marine","Southern",27.2542,1.2664
-17.5,171.5,"marine","Southern",27.2783,1.26245
-17.5,172.5,"marine","Southern",27.3138,1.25435
-17.5,173.5,"marine","Southern",27.3426,1.24455
-17.5,174.5,"marine","Southern",27.3647,1.23308
-17.5,175.5,"marine","Southern",27.37,1.22229
-17.5,176.5,"marine","Southern",27.3585,1.21222
-17.5,177.5,"terrestrial","Southern",23.0092,1.53525
-17.5,178.5,"marine","Southern",27.33,1.18625
-17.5,179.5,"marine","Southern",27.329,1.16763
-16.5,-179.5,"marine","Southern",27.7404,1.01604
-16.5,-178.5,"marine","Southern",27.7649,0.992027
-16.5,-177.5,"marine","Southern",27.7955,0.968478
-16.5,-176.5,"marine","Southern",27.8258,0.948504
-16.5,-175.5,"marine","Southern",27.8556,0.931969
-16.5,-174.5,"marine","Southern",27.8822,0.918868
-16.5,-173.5,"marine","Southern",27.9056,0.909144
-16.5,-172.5,"marine","Southern",27.9252,0.901665
-16.5,-171.5,"marine","Southern",27.9409,0.896365
-16.5,-170.5,"marine","Southern",27.9528,0.891421
-16.5,-169.5,"marine","Southern",27.961,0.886779
-16.5,-168.5,"marine","Southern",27.9699,0.882225
-16.5,-167.5,"marine","Southern",27.9796,0.877804
-16.5,-166.5,"marine","Southern",27.992,0.874373
-16.5,-165.5,"marine","Southern",28.0072,0.871841
-16.5,-164.5,"marine","Southern",28.0191,0.86824
-16.5,-163.5,"marine","Southern",28.0278,0.863575
-16.5,-162.5,"marine","Southern",28.031,0.858084
-16.5,-161.5,"marine","Southern",28.0287,0.85185
-16.5,-160.5,"marine","Southern",28.0248,0.846375
-16.5,-159.5,"marine","Southern",28.0195,0.841712
-16.5,-158.5,"marine","Southern",28.017,0.836423
-16.5,-157.5,"marine","Southern",28.0173,0.830573
-16.5,-156.5,"marine","Southern",28.0196,0.82413
-16.5,-155.5,"marine","Southern",28.0237,0.817206
-16.5,-154.5,"marine","Southern",28.0274,0.811134
-16.5,-153.5,"marine","Southern",28.0306,0.806011
-16.5,-152.5,"marine","Southern",28.0301,0.802633
-16.5,-151.5,"marine","Southern",28.0261,0.800884
-16.5,-150.5,"marine","Southern",28.0188,0.801339
-16.5,-149.5,"marine","Southern",28.0083,0.803911
-16.5,-148.5,"marine","Southern",27.9922,0.807849
-16.5,-147.5,"marine","Southern",27.9703,0.813
-16.5,-146.5,"marine","Southern",27.9426,0.8178
-16.5,-145.5,"marine","Southern",27.909,0.82219
-16.5,-144.5,"marine","Southern",27.8718,0.826906
-16.5,-143.5,"marine","Southern",27.8311,0.831892
-16.5,-142.5,"marine","Southern",27.7911,0.835836
-16.5,-141.5,"marine","Southern",27.7518,0.838683
-16.5,-140.5,"marine","Southern",27.711,0.840603
-16.5,-139.5,"marine","Southern",27.6686,0.84167
-16.5,-138.5,"marine","Southern",27.6224,0.842525
-16.5,-137.5,"marine","Southern",27.5724,0.843182
-16.5,-136.5,"marine","Southern",27.5175,0.843365
-16.5,-135.5,"marine","Southern",27.4575,0.843047
-16.5,-134.5,"marine","Southern",27.3932,0.84321
-16.5,-133.5,"marine","Southern",27.3243,0.843887
-16.5,-132.5,"marine","Southern",27.2486,0.844353
-16.5,-131.5,"marine","Southern",27.166,0.844656
-16.5,-130.5,"marine","Southern",27.0802,0.844691
-16.5,-129.5,"marine","Southern",26.9911,0.844487
-16.5,-128.5,"marine","Southern",26.8976,0.844099
-16.5,-127.5,"marine","Southern",26.7999,0.843489
-16.5,-126.5,"marine","Southern",26.6998,0.841941
-16.5,-125.5,"marine","Southern",26.5971,0.839493
-16.5,-124.5,"marine","Southern",26.4902,0.836194
-16.5,-123.5,"marine","Southern",26.3789,0.832068
-16.5,-122.5,"marine","Southern",26.2648,0.828366
-16.5,-121.5,"marine","Southern",26.1478,0.825119
-16.5,-120.5,"marine","Southern",26.0262,0.823403
-16.5,-119.5,"marine","Southern",25.8999,0.823252
-16.5,-118.5,"marine","Southern",25.7705,0.824461
-16.5,-117.5,"marine","Southern",25.6377,0.827051
-16.5,-116.5,"marine","Southern",25.504,0.830311
-16.5,-115.5,"marine","Southern",25.3693,0.834201
-16.5,-114.5,"marine","Southern",25.2335,0.838431
-16.5,-113.5,"marine","Southern",25.0965,0.842984
-16.5,-112.5,"marine","Southern",24.9568,0.848174
-16.5,-111.5,"marine","Southern",24.8145,0.854001
-16.5,-110.5,"marine","Southern",24.6701,0.860868
-16.5,-109.5,"marine","Southern",24.5235,0.868826
-16.5,-108.5,"marine","Southern",24.376,0.878998
-16.5,-107.5,"marine","Southern",24.2276,0.891457
-16.5,-106.5,"marine","Southern",24.0782,0.906369
-16.5,-105.5,"marine","Southern",23.9278,0.923827
-16.5,-104.5,"marine","Southern",23.7764,0.94393
-16.5,-103.5,"marine","Southern",23.6242,0.96668
-16.5,-102.5,"marine","Southern",23.4732,0.992635
-16.5,-101.5,"marine","Southern",23.3235,1.02176
-16.5,-100.5,"marine","Southern",23.1739,1.05419
-16.5,-99.5,"marine","Southern",23.0242,1.08996
-16.5,-98.5,"marine","Southern",22.8741,1.12962
-16.5,-97.5,"marine","Southern",22.7235,1.17318
-16.5,-96.5,"marine","Southern",22.5707,1.22107
-16.5,-95.5,"marine","Southern",22.4156,1.27329
-16.5,-94.5,"marine","Southern",22.2627,1.32893
-16.5,-93.5,"marine","Southern",22.1122,1.38797
-16.5,-92.5,"marine","Southern",21.9665,1.45085
-16.5,-91.5,"marine","Southern",21.8255,1.51767
-16.5,-90.5,"marine","Southern",21.6865,1.59033
-16.5,-89.5,"marine","Southern",21.5496,1.66923
-16.5,-88.5,"marine","Southern",21.4177,1.75098
-16.5,-87.5,"marine","Southern",21.2909,1.83636
-16.5,-86.5,"marine","Southern",21.1679,1.9198
-16.5,-85.5,"marine","Southern",21.0488,2.00248
-16.5,-84.5,"marine","Southern",20.935,2.0852
-16.5,-83.5,"marine","Southern",20.8265,2.16941
-16.5,-82.5,"marine","Southern",20.7044,2.25067
-16.5,-81.5,"marine","Southern",20.5686,2.33058
-16.5,-80.5,"marine","Southern",20.392,2.3934
-16.5,-79.5,"marine","Southern",20.1746,2.44032
-16.5,-78.5,"marine","Southern",19.9656,2.47434
-16.5,-77.5,"marine","Southern",19.7649,2.49473
-16.5,-76.5,"marine","Southern",19.6488,2.51726
-16.5,-75.5,"marine","Southern",19.6172,2.54034
-16.5,-74.5,"marine","Southern",19.6436,2.56085
-16.5,-73.5,"marine","Southern",19.7279,2.57703
-16.5,-72.5,"terrestrial","Southern",17.2046,1.40605
-16.5,-71.5,"terrestrial","Southern",11.3545,1.03283
-16.5,-70.5,"terrestrial","Southern",6.90583,1.42418
-16.5,-69.5,"terrestrial","Southern",9.1224,1.85327
-16.5,-68.5,"terrestrial","Southern",6.6576,1.8278
-16.5,-67.5,"terrestrial","Southern",18.1751,1.6236
-16.5,-66.5,"terrestrial","Southern",22.7239,1.73192
-16.5,-65.5,"terrestrial","Southern",27.3734,2.13799
-16.5,-64.5,"terrestrial","Southern",26.3791,2.13436
-16.5,-63.5,"terrestrial","Southern",25.4131,1.57049
-16.5,-62.5,"terrestrial","Southern",24.6269,1.70508
-16.5,-61.5,"terrestrial","Southern",25.1777,2.02898
-16.5,-60.5,"terrestrial","Southern",26.8741,2.11519
-16.5,-59.5,"terrestrial","Southern",26.4292,2.17696
-16.5,-58.5,"terrestrial","Southern",25.107,2.26575
-16.5,-57.5,"terrestrial","Southern",25.228,2.09864
-16.5,-56.5,"terrestrial","Southern",26.007,1.89438
-16.5,-55.5,"terrestrial","Southern",25.1659,1.88063
-16.5,-54.5,"terrestrial","Southern",24.5813,1.92164
-16.5,-53.5,"terrestrial","Southern",22.9699,1.85163
-16.5,-52.5,"terrestrial","Southern",24.1882,1.66349
-16.5,-51.5,"terrestrial","Southern",23.8431,1.6857
-16.5,-50.5,"terrestrial","Southern",23.8801,1.51501
-16.5,-49.5,"terrestrial","Southern",23.3137,1.47678
-16.5,-48.5,"terrestrial","Southern",22.135,1.48575
-16.5,-47.5,"terrestrial","Southern",21.4097,1.56465
-16.5,-46.5,"terrestrial","Southern",22.9504,1.76661
-16.5,-45.5,"terrestrial","Southern",23.2447,1.9489
-16.5,-44.5,"terrestrial","Southern",22.2243,1.88443
-16.5,-43.5,"terrestrial","Southern",23.0011,1.81128
-16.5,-42.5,"terrestrial","Southern",22.2051,1.90861
-16.5,-41.5,"terrestrial","Southern",23.2929,1.96868
-16.5,-40.5,"terrestrial","Southern",23.3661,1.88706
-16.5,-39.5,"terrestrial","Southern",25.1171,1.49471
-16.5,-38.5,"marine","Southern",26.779,1.16506
-16.5,-37.5,"marine","Southern",26.8066,1.17093
-16.5,-36.5,"marine","Southern",26.8041,1.17437
-16.5,-35.5,"marine","Southern",26.7714,1.17566
-16.5,-34.5,"marine","Southern",26.7034,1.1742
-16.5,-33.5,"marine","Southern",26.6001,1.17014
-16.5,-32.5,"marine","Southern",26.483,1.16673
-16.5,-31.5,"marine","Southern",26.352,1.16418
-16.5,-30.5,"marine","Southern",26.2145,1.16363
-16.5,-29.5,"marine","Southern",26.0704,1.16519
-16.5,-28.5,"marine","Southern",25.9221,1.16922
-16.5,-27.5,"marine","Southern",25.7696,1.17559
-16.5,-26.5,"marine","Southern",25.6153,1.18375
-16.5,-25.5,"marine","Southern",25.4592,1.1935
-16.5,-24.5,"marine","Southern",25.2997,1.20379
-16.5,-23.5,"marine","Southern",25.1369,1.21454
-16.5,-22.5,"marine","Southern",24.9716,1.22573
-16.5,-21.5,"marine","Southern",24.8038,1.23743
-16.5,-20.5,"marine","Southern",24.6354,1.25027
-16.5,-19.5,"marine","Southern",24.4662,1.26442
-16.5,-18.5,"marine","Southern",24.2981,1.28108
-16.5,-17.5,"marine","Southern",24.1312,1.30032
-16.5,-16.5,"marine","Southern",23.9661,1.32308
-16.5,-15.5,"marine","Southern",23.8029,1.34926
-16.5,-14.5,"marine","Southern",23.6434,1.37871
-16.5,-13.5,"marine","Southern",23.4876,1.4113
-16.5,-12.5,"marine","Southern",23.3376,1.4449
-16.5,-11.5,"marine","Southern",23.1935,1.47935
-16.5,-10.5,"marine","Southern",23.0535,1.51362
-16.5,-9.5,"marine","Southern",22.9178,1.54773
-16.5,-8.5,"marine","Southern",22.7871,1.58252
-16.5,-7.5,"marine","Southern",22.6613,1.61809
-16.5,-6.5,"marine","Southern",22.5458,1.65398
-16.5,-5.5,"marine","Southern",22.4406,1.69033
-16.5,-4.5,"marine","Southern",22.3377,1.72757
-16.5,-3.5,"marine","Southern",22.2371,1.76587
-16.5,-2.5,"marine","Southern",22.1871,1.78526
-16.5,-1.5,"marine","Southern",21.973,1.87273
-16.5,-0.5,"marine","Southern",21.9142,1.89785
-16.5,0.5,"marine","Southern",21.796,1.9497
-16.5,1.5,"marine","Southern",21.6743,2.00463
-16.5,2.5,"marine","Southern",21.5491,2.06357
-16.5,3.5,"marine","Southern",21.4144,2.11728
-16.5,4.5,"marine","Southern",21.2701,2.16746
-16.5,5.5,"marine","Southern",21.1107,2.20106
-16.5,6.5,"marine","Southern",20.9362,2.22034
-16.5,7.5,"marine","Southern",20.7715,2.22824
-16.5,8.5,"marine","Southern",20.6165,2.22512
-16.5,9.5,"marine","Southern",20.4991,2.22282
-16.5,10.5,"marine","Southern",20.4191,2.21768
-16.5,11.5,"terrestrial","Southern",20.5879,2.25206
-16.5,12.5,"terrestrial","Southern",21.2217,2.04973
-16.5,13.5,"terrestrial","Southern",21.9466,2.2284
-16.5,14.5,"terrestrial","Southern",22.7796,2.82855
-16.5,15.5,"terrestrial","Southern",23.2848,3.06078
-16.5,16.5,"terrestrial","Southern",22.8335,3.11551
-16.5,17.5,"terrestrial","Southern",22.2426,3.15985
-16.5,18.5,"terrestrial","Southern",22.0178,3.22867
-16.5,19.5,"terrestrial","Southern",21.8936,3.29448
-16.5,20.5,"terrestrial","Southern",21.9974,3.28281
-16.5,21.5,"terrestrial","Southern",22.6219,3.07336
-16.5,22.5,"terrestrial","Southern",23.1715,2.84262
-16.5,23.5,"terrestrial","Southern",23.37,2.84917
-16.5,24.5,"terrestrial","Southern",23.044,3.00258
-16.5,25.5,"terrestrial","Southern",22.2199,3.28568
-16.5,26.5,"terrestrial","Southern",20.8897,3.33114
-16.5,27.5,"terrestrial","Southern",22.3621,3.00249
-16.5,28.5,"terrestrial","Southern",24.8532,3.16417
-16.5,29.5,"terrestrial","Southern",21.4017,2.9094
-16.5,30.5,"terrestrial","Southern",22.4099,2.87453
-16.5,31.5,"terrestrial","Southern",23.3576,3.06929
-16.5,32.5,"terrestrial","Southern",24.2477,2.71904
-16.5,33.5,"terrestrial","Southern",26.2629,2.56644
-16.5,34.5,"terrestrial","Southern",26.1076,2.70913
-16.5,35.5,"terrestrial","Southern",24.3353,2.6493
-16.5,36.5,"terrestrial","Southern",24.2253,2.51792
-16.5,37.5,"terrestrial","Southern",25.2096,2.54048
-16.5,38.5,"terrestrial","Southern",25.5195,2.31608
-16.5,39.5,"terrestrial","Southern",26.2051,2.17689
-16.5,40.5,"marine","Southern",27.5069,1.43554
-16.5,41.5,"marine","Southern",27.5796,1.44359
-16.5,42.5,"marine","Southern",27.6392,1.45671
-16.5,43.5,"marine","Southern",27.6571,1.47144
-16.5,44.5,"terrestrial","Southern",26.9267,1.58699
-16.5,45.5,"terrestrial","Southern",26.6045,1.61955
-16.5,46.5,"terrestrial","Southern",26.8459,1.64083
-16.5,47.5,"terrestrial","Southern",24.8903,1.81669
-16.5,48.5,"terrestrial","Southern",20.7358,2.24867
-16.5,49.5,"terrestrial","Southern",22.6559,2.14148
-16.5,50.5,"marine","Southern",26.6536,1.6039
-16.5,51.5,"marine","Southern",26.705,1.5986
-16.5,52.5,"marine","Southern",26.6975,1.59429
-16.5,53.5,"marine","Southern",26.6857,1.58857
-16.5,54.5,"marine","Southern",26.6696,1.5815
-16.5,55.5,"marine","Southern",26.649,1.57543
-16.5,56.5,"marine","Southern",26.624,1.57042
-16.5,57.5,"marine","Southern",26.594,1.56664
-16.5,58.5,"marine","Southern",26.5591,1.56418
-16.5,59.5,"marine","Southern",26.5256,1.56189
-16.5,60.5,"marine","Southern",26.4937,1.55989
-16.5,61.5,"marine","Southern",26.4646,1.55771
-16.5,62.5,"marine","Southern",26.4384,1.55532
-16.5,63.5,"marine","Southern",26.4128,1.55237
-16.5,64.5,"marine","Southern",26.3877,1.54877
-16.5,65.5,"marine","Southern",26.3639,1.5447
-16.5,66.5,"marine","Southern",26.3413,1.54005
-16.5,67.5,"marine","Southern",26.3218,1.53674
-16.5,68.5,"marine","Southern",26.3054,1.53471
-16.5,69.5,"marine","Southern",26.2914,1.53429
-16.5,70.5,"marine","Southern",26.2796,1.53547
-16.5,71.5,"marine","Southern",26.2699,1.53723
-16.5,72.5,"marine","Southern",26.2623,1.53958
-16.5,73.5,"marine","Southern",26.2561,1.5404
-16.5,74.5,"marine","Southern",26.2514,1.53975
-16.5,75.5,"marine","Southern",26.2477,1.53475
-16.5,76.5,"marine","Southern",26.245,1.52548
-16.5,77.5,"marine","Southern",26.2401,1.51121
-16.5,78.5,"marine","Southern",26.2332,1.49202
-16.5,79.5,"marine","Southern",26.2239,1.46921
-16.5,80.5,"marine","Southern",26.2122,1.4428
-16.5,81.5,"marine","Southern",26.2024,1.41362
-16.5,82.5,"marine","Southern",26.1944,1.38169
-16.5,83.5,"marine","Southern",26.1893,1.34746
-16.5,84.5,"marine","Southern",26.1871,1.31085
-16.5,85.5,"marine","Southern",26.1822,1.27109
-16.5,86.5,"marine","Southern",26.1745,1.22814
-16.5,87.5,"marine","Southern",26.1632,1.18338
-16.5,88.5,"marine","Southern",26.1483,1.1369
-16.5,89.5,"marine","Southern",26.1343,1.09129
-16.5,90.5,"marine","Southern",26.1214,1.0468
-16.5,91.5,"marine","Southern",26.112,1.00377
-16.5,92.5,"marine","Southern",26.1063,0.962725
-16.5,93.5,"marine","Southern",26.1064,0.926786
-16.5,94.5,"marine","Southern",26.1123,0.896598
-16.5,95.5,"marine","Southern",26.1214,0.876276
-16.5,96.5,"marine","Southern",26.1339,0.866856
-16.5,97.5,"marine","Southern",26.1527,0.868237
-16.5,98.5,"marine","Southern",26.1777,0.87992
-16.5,99.5,"marine","Southern",26.2113,0.899125
-16.5,100.5,"marine","Southern",26.2533,0.924769
-16.5,101.5,"marine","Southern",26.3035,0.954384
-16.5,102.5,"marine","Southern",26.3618,0.9871
-16.5,103.5,"marine","Southern",26.4252,1.02083
-16.5,104.5,"marine","Southern",26.4937,1.0556
-16.5,105.5,"marine","Southern",26.5717,1.09155
-16.5,106.5,"marine","Southern",26.659,1.12895
-16.5,107.5,"marine","Southern",26.7578,1.16688
-16.5,108.5,"marine","Southern",26.8681,1.20579
-16.5,109.5,"marine","Southern",26.9869,1.24226
-16.5,110.5,"marine","Southern",27.1144,1.27737
-16.5,111.5,"marine","Southern",27.2474,1.30924
-16.5,112.5,"marine","Southern",27.3858,1.33929
-16.5,113.5,"marine","Southern",27.5218,1.36665
-16.5,114.5,"marine","Southern",27.6554,1.39153
-16.5,115.5,"marine","Southern",27.7776,1.4153
-16.5,116.5,"marine","Southern",27.8885,1.43713
-16.5,117.5,"marine","Southern",27.9823,1.45877
-16.5,118.5,"marine","Southern",28.059,1.47898
-16.5,119.5,"marine","Southern",28.1234,1.4873
-16.5,120.5,"marine","Southern",28.1757,1.48282
-16.5,121.5,"marine","Southern",28.2485,1.4547
-16.5,122.5,"marine","Southern",28.3419,1.40361
-16.5,123.5,"terrestrial","Southern",27.7848,2.26599
-16.5,124.5,"terrestrial","Southern",26.7477,2.60974
-16.5,125.5,"terrestrial","Southern",25.2504,3.04466
-16.5,126.5,"terrestrial","Southern",26.1315,3.67925
-16.5,127.5,"terrestrial","Southern",27.3382,3.52148
-16.5,128.5,"terrestrial","Southern",28.6226,3.45082
-16.5,129.5,"terrestrial","Southern",27.6735,3.45316
-16.5,130.5,"terrestrial","Southern",26.8752,3.89164
-16.5,131.5,"terrestrial","Southern",27.155,3.87943
-16.5,132.5,"terrestrial","Southern",26.7853,3.70672
-16.5,133.5,"terrestrial","Southern",26.8564,3.84128
-16.5,134.5,"terrestrial","Southern",26.8342,3.77884
-16.5,135.5,"terrestrial","Southern",26.7597,3.62748
-16.5,136.5,"terrestrial","Southern",26.7231,3.44366
-16.5,137.5,"terrestrial","Southern",26.5896,3.3192
-16.5,138.5,"marine","Southern",27.8208,2.15136
-16.5,139.5,"marine","Southern",27.8189,2.15114
-16.5,140.5,"marine","Southern",27.815,2.15076
-16.5,141.5,"terrestrial","Southern",27.0535,2.70976
-16.5,142.5,"terrestrial","Southern",27.2474,2.60834
-16.5,143.5,"terrestrial","Southern",26.6648,2.4697
-16.5,144.5,"terrestrial","Southern",24.188,2.41772
-16.5,145.5,"terrestrial","Southern",23.2331,2.37906
-16.5,146.5,"marine","Southern",26.8655,1.54808
-16.5,147.5,"marine","Southern",26.8627,1.51973
-16.5,148.5,"marine","Southern",26.8896,1.48022
-16.5,149.5,"marine","Southern",26.9325,1.44096
-16.5,150.5,"marine","Southern",26.9915,1.40197
-16.5,151.5,"marine","Southern",27.0542,1.36806
-16.5,152.5,"marine","Southern",27.1206,1.33925
-16.5,153.5,"marine","Southern",27.1788,1.31613
-16.5,154.5,"marine","Southern",27.2285,1.29874
-16.5,155.5,"marine","Southern",27.2686,1.28605
-16.5,156.5,"marine","Southern",27.2989,1.27795
