file_name,unique,temp,variability,sample_day,replicate,cell_density,start_time,cell_volume,total_biovolume,start.time,time_since_innoc,time_since_innoc_days,time_since_innoc_hours,hours
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/summary_export_5c-2-3_copy,5-c-3-2,5,c,2,3,857,2017-06-10T18:15:33Z,1433.87,1228826.5899999999,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 18:15:33 UTC,3.1453935185185187,75.48944444444444,75.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/summary_export_5c-2-4_copy,5-c-4-2,5,c,2,4,873,2017-06-10T18:17:48Z,1382.43,1206861.3900000001,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 18:17:48 UTC,3.1469560185185186,75.52694444444444,75.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/summary_export_5v-2-1_copy,5-v-1-2,5,v,2,1,1099,2017-06-10T17:53:32Z,1257.36,1381838.64,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 17:53:32 UTC,3.1301041666666665,75.1225,75.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/summary_export_5v-2-2_copy,5-v-2-2,5,v,2,2,1460,2017-06-10T17:59:49Z,1330.3,1942238.0,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 17:59:49 UTC,3.1344675925925927,75.22722222222222,75.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/summary_export_5v-2-4_copy,5-v-4-2,5,v,2,4,1489,2017-06-10T17:55:44Z,1400.79,2085776.31,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 17:55:44 UTC,3.1316319444444445,75.15916666666666,75.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/10v-3-2_summary,10-v-2-3,10,v,3,2,13536,2017-06-11T18:17:19Z,1286.94,17420019.84,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 18:17:19 UTC,4.14662037037037,99.5188888888889,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/10v-3-3_summary,10-v-3-3,10,v,3,3,15037,2017-06-11T18:19:10Z,1243.97,18705576.89,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 18:19:10 UTC,4.147905092592593,99.54972222222223,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/10v-3-4_summary,10-v-4-3,10,v,3,4,16327,2017-06-11T18:21:00Z,1235.62,20173967.74,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 18:21:00 UTC,4.149178240740741,99.58027777777778,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/20v-3-1_summary,20-v-1-3,20,v,3,1,25411,2017-06-11T18:36:02Z,819.26,20818215.86,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 18:36:02 UTC,4.159618055555556,99.83083333333333,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/20v-3-2_summary,20-v-2-3,20,v,3,2,26563,2017-06-11T18:37:50Z,901.75,23953185.25,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 18:37:50 UTC,4.1608680555555555,99.86083333333333,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/20v-3-3_summary,20-v-3-3,20,v,3,3,24028,2017-06-11T18:39:37Z,936.57,22503903.96,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 18:39:37 UTC,4.162106481481482,99.89055555555555,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/20v-3-4_summary,20-v-4-3,20,v,3,4,24694,2017-06-11T18:41:24Z,880.61,21745783.34,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 18:41:24 UTC,4.163344907407407,99.92027777777778,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/27c-3-1_summary,27-c-1-3,27,c,3,1,NA,2017-06-11T18:26:54Z,0.0,NA,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 18:26:54 UTC,4.153275462962963,99.67861111111111,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/27v-3-1_summary,27-v-1-3,27,v,3,1,16081,2017-06-11T18:27:13Z,926.91,14905639.709999999,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 18:27:13 UTC,4.15349537037037,99.68388888888889,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/27v-3-2_summary,27-v-2-3,27,v,3,2,16385,2017-06-11T18:28:51Z,864.76,14169092.6,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 18:28:51 UTC,4.154629629629629,99.71111111111111,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/27v-3-3_summary,27-v-3-3,27,v,3,3,13575,2017-06-11T18:30:35Z,979.41,13295490.75,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 18:30:35 UTC,4.155833333333334,99.74,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/27v-3-4_summary,27-v-4-3,27,v,3,4,8790,2017-06-11T18:32:20Z,953.03,8377133.7,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 18:32:20 UTC,4.157048611111111,99.76916666666666,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/5v-2-3_summary,5-v-3-2,5,v,2,3,1072,2017-06-11T18:08:36Z,1303.99,1397877.28,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 18:08:36 UTC,4.14056712962963,99.37361111111112,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/summary_export_10v-3-1_copy,10-v-1-3,10,v,3,1,16951,2017-06-11T18:14:58Z,1257.79,21320798.29,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 18:14:58 UTC,4.144988425925926,99.47972222222222,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/summary_export_5c-2-1_copy,5-c-1-2,5,c,2,1,1361,2017-06-11T17:53:54Z,1554.1,2115130.1,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 17:53:54 UTC,4.130358796296297,99.12861111111111,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/summary_export_5c-2-2_copy,5-c-2-2,5,c,2,2,458,2017-06-11T17:56:01Z,1305.51,597923.58,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 17:56:01 UTC,4.131828703703704,99.16388888888889,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/summary_export_5c-2-3_copy,5-c-3-2,5,c,2,3,414,2017-06-11T17:58:13Z,1437.55,595145.7,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 17:58:13 UTC,4.133356481481481,99.20055555555555,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/summary_export_5c-2-4_copy,5-c-4-2,5,c,2,4,264,2017-06-11T18:00:18Z,1630.47,430444.08,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 18:00:18 UTC,4.134803240740741,99.23527777777778,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/summary_export_5v-2-1_copy,5-v-1-2,5,v,2,1,2701,2017-06-11T18:04:27Z,1270.35,3431215.3499999996,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 18:04:27 UTC,4.137685185185185,99.30444444444444,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/summary_export_5v-2-2_copy,5-v-2-2,5,v,2,2,1111,2017-06-11T18:06:34Z,1392.84,1547445.24,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 18:06:34 UTC,4.139155092592593,99.33972222222222,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-eve/summary_export_5v-2-4_copy,5-v-4-2,5,v,2,4,3905,2017-06-11T18:10:24Z,1391.6,5434198.0,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 18:10:24 UTC,4.141817129629629,99.4036111111111,99.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/10c-3-3_summary,10-c-3-3,10,c,3,3,8550,2017-06-11T12:19:06Z,1417.33,12118171.5,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 12:19:06 UTC,3.8978587962962963,93.54861111111111,93.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/16c-3-2_summary,16-c-2-3,16,c,3,2,27523,2017-06-11T12:06:06Z,1017.12,27994193.76,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 12:06:06 UTC,3.8888310185185184,93.33194444444445,93.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/20c-3-2_summary,20-c-2-3,20,c,3,2,26219,2017-06-11T11:34:49Z,967.67,25371339.73,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 11:34:49 UTC,3.8671064814814815,92.81055555555555,92.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/20v-3-1_summary,20-v-1-3,20,v,3,1,31185,2017-06-11T11:01:00Z,908.92,28344670.2,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 11:01:00 UTC,3.8436226851851854,92.24694444444444,92.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/20v-3-2_summary,20-v-2-3,20,v,3,2,25658,2017-06-11T11:02:55Z,912.57,23414721.060000002,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 11:02:55 UTC,3.8449537037037036,92.27888888888889,92.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/20v-3-3_summary,20-v-3-3,20,v,3,3,27096,2017-06-11T11:04:49Z,953.52,25836577.919999998,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 11:04:49 UTC,3.846273148148148,92.31055555555555,92.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/24c-3-1_summary,24-c-1-3,24,c,3,1,26571,2017-06-11T11:54:21Z,785.76,20878428.96,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 11:54:21 UTC,3.8806712962962964,93.1361111111111,93.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/24c-3-2_summary,24-c-2-3,24,c,3,2,27681,2017-06-11T11:56:18Z,804.2,22261060.200000003,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 11:56:18 UTC,3.882025462962963,93.1686111111111,93.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/24c-3-3_summary,24-c-3-3,24,c,3,3,24987,2017-06-11T11:58:07Z,783.15,19568569.05,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 11:58:07 UTC,3.883287037037037,93.19888888888889,93.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/24c-3-4_summary,24-c-4-3,24,c,3,4,27598,2017-06-11T12:00:01Z,776.24,21422671.52,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 12:00:01 UTC,3.8846064814814816,93.23055555555555,93.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/27c-3-2_summary,27-c-2-3,27,c,3,2,22557,2017-06-11T11:23:01Z,780.68,17609798.759999998,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 11:23:01 UTC,3.858912037037037,92.6138888888889,92.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/27c-3-3_summary,27-c-3-3,27,c,3,3,17398,2017-06-11T11:24:56Z,739.59,12867386.82,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 11:24:56 UTC,3.8602430555555554,92.64583333333333,92.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/27v-2-1_summary,27-v-1-2,27,v,2,1,23168,2017-06-11T10:47:04Z,1040.2,24099353.6,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 10:47:04 UTC,3.833946759259259,92.01472222222222,92.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/27v-2-2_summary,27-v-2-2,27,v,2,2,26313,2017-06-11T10:48:55Z,935.4,24613180.2,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 10:48:55 UTC,3.8352314814814816,92.04555555555555,92.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/27v-2-3_summary,27-v-3-2,27,v,2,3,22887,2017-06-11T10:50:40Z,915.56,20954421.72,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 10:50:40 UTC,3.836446759259259,92.07472222222222,92.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/27v-2-4_summary,27-v-4-2,27,v,2,4,23219,2017-06-11T10:52:33Z,999.9,23216678.099999998,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 10:52:33 UTC,3.8377546296296297,92.1061111111111,92.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/27v-3-1_summary,27-v-1-3,27,v,3,1,19719,2017-06-11T10:38:05Z,953.4,18800094.599999998,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 10:38:05 UTC,3.8277083333333333,91.865,91.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/27v-3-2_summary,27-v-2-3,27,v,3,2,23717,2017-06-11T10:40:33Z,930.29,22063687.93,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 10:40:33 UTC,3.8294212962962964,91.90611111111112,91.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/27v-3-3_summary,27-v-3-3,27,v,3,3,24712,2017-06-11T10:42:21Z,989.45,24451288.400000002,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 10:42:21 UTC,3.830671296296296,91.93611111111112,91.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/27v-3-4_summary,27-v-4-3,27,v,3,4,17091,2017-06-11T10:44:05Z,1018.85,17413165.35,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 10:44:05 UTC,3.831875,91.965,91.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/summary_export_10c-3-1_copy,10-c-1-3,10,c,3,1,5311,2017-06-11T12:14:25Z,1366.79,7259021.6899999995,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 12:14:25 UTC,3.8946064814814814,93.47055555555555,93.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/summary_export_10c-3-2_copy,10-c-2-3,10,c,3,2,11108,2017-06-11T12:16:44Z,1377.03,15296049.24,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 12:16:44 UTC,3.896215277777778,93.50916666666667,93.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/summary_export_10c-3-4_copy,10-c-4-3,10,c,3,4,7455,2017-06-11T12:20:57Z,1415.51,10552627.05,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 12:20:57 UTC,3.8991435185185184,93.57944444444445,93.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/summary_export_16c-3-1_copy,16-c-1-3,16,c,3,1,26447,2017-06-11T12:03:45Z,983.53,26011417.91,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 12:03:45 UTC,3.8871990740740743,93.29277777777777,93.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/summary_export_16c-3-3_copy,16-c-3-3,16,c,3,3,25300,2017-06-11T12:07:56Z,1002.93,25374129.0,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 12:07:56 UTC,3.8901041666666667,93.3625,93.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/summary_export_16c-3-4_copy,16-c-4-3,16,c,3,4,25891,2017-06-11T12:10:11Z,1008.69,26115992.790000003,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 12:10:11 UTC,3.8916666666666666,93.4,93.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/summary_export_20c-3-1_copy,20-c-1-3,20,c,3,1,25261,2017-06-11T11:32:24Z,909.94,22985994.34,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 11:32:24 UTC,3.8654282407407408,92.77027777777778,92.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/summary_export_20c-3-3_copy,20-c-3-3,20,c,3,3,25973,2017-06-11T11:36:40Z,939.68,24406308.639999997,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 11:36:40 UTC,3.8683912037037036,92.84138888888889,92.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/summary_export_20c-3-4_copy,20-c-4-3,20,c,3,4,26082,2017-06-11T11:38:57Z,940.86,24539510.52,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 11:38:57 UTC,3.869976851851852,92.87944444444445,92.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/summary_export_20v-3-4_copy,20-v-4-3,20,v,3,4,26506,2017-06-11T11:16:55Z,962.78,25519446.68,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 11:16:55 UTC,3.854675925925926,92.51222222222222,92.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/summary_export_27c-3-1_copy,27-c-1-3,27,c,3,1,19671,2017-06-11T11:20:34Z,795.12,15640805.52,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 11:20:34 UTC,3.8572106481481483,92.57305555555556,92.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun11-morn/summary_export_27c-3-4_copy,27-c-4-3,27,c,3,4,18126,2017-06-11T11:26:56Z,726.45,13167632.700000001,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-11 11:26:56 UTC,3.8616319444444445,92.67916666666666,92.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/10v-3-1_summary,10-v-1-3,10,v,3,1,22470,2017-06-12T20:09:34Z,1096.46,24637456.2,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 20:09:34 UTC,5.224571759259259,125.38972222222222,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/10v-3-3_summary,10-v-3-3,10,v,3,3,18062,2017-06-12T20:13:52Z,1150.14,20773828.680000003,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 20:13:52 UTC,5.2275578703703705,125.46138888888889,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/10v-3-4_summary,10-v-4-3,10,v,3,4,18981,2017-06-12T20:15:46Z,1167.62,22162595.22,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 20:15:46 UTC,5.228877314814815,125.49305555555556,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/20c-4-1_summary,20-c-1-4,20,c,4,1,29203,2017-06-12T19:59:11Z,820.17,23951424.509999998,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 19:59:11 UTC,5.217361111111111,125.21666666666667,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/20c-4-2_summary,20-c-2-4,20,c,4,2,27249,2017-06-12T20:01:04Z,826.08,22509853.92,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 20:01:04 UTC,5.218668981481481,125.24805555555555,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/20c-4-3_summary,20-c-3-4,20,c,4,3,25617,2017-06-12T20:02:54Z,842.25,21575918.25,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 20:02:54 UTC,5.219942129629629,125.2786111111111,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/20c-4-4_summary,20-c-4-4,20,c,4,4,28974,2017-06-12T20:04:40Z,846.16,24516639.84,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 20:04:40 UTC,5.2211689814814815,125.30805555555555,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/20v-4-1_summary,20-v-1-4,20,v,4,1,24141,2017-06-12T19:51:05Z,817.09,19725369.69,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 19:51:05 UTC,5.211736111111111,125.08166666666666,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/20v-4-2_summary,20-v-2-4,20,v,4,2,23965,2017-06-12T19:52:54Z,803.71,19260910.150000002,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 19:52:54 UTC,5.212997685185186,125.11194444444445,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/20v-4-3_summary,20-v-3-4,20,v,4,3,24041,2017-06-12T19:54:48Z,794.32,19096247.12,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 19:54:48 UTC,5.21431712962963,125.14361111111111,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/20v-4-4_summary,20-v-4-4,20,v,4,4,25713,2017-06-12T19:57:17Z,820.12,21087745.56,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 19:57:17 UTC,5.2160416666666665,125.185,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/summary_export_10c-3-1_copy,10-c-1-3,10,c,3,1,15645,2017-06-12T20:17:46Z,1273.14,19918275.3,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 20:17:46 UTC,5.230266203703704,125.52638888888889,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/summary_export_10c-3-2_copy,10-c-2-3,10,c,3,2,19219,2017-06-12T20:20:12Z,1169.25,22471815.75,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 20:20:12 UTC,5.2319560185185185,125.56694444444445,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/summary_export_10c-3-3_copy,10-c-3-3,10,c,3,3,17575,2017-06-12T20:22:52Z,1238.02,21758201.5,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 20:22:52 UTC,5.23380787037037,125.61138888888888,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/summary_export_10c-3-4_copy,10-c-4-3,10,c,3,4,17431,2017-06-12T20:25:08Z,1222.13,21302948.03,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 20:25:08 UTC,5.235381944444445,125.64916666666667,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/summary_export_10v-3-2_copy,10-v-2-3,10,v,3,2,16432,2017-06-12T20:11:35Z,1171.64,19252388.48,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 20:11:35 UTC,5.2259722222222225,125.42333333333333,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/summary_export_5c-3-1_copy,5-c-1-3,5,c,3,1,1242,2017-06-12T20:34:27Z,1287.53,1599112.26,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 20:34:27 UTC,5.241851851851852,125.80444444444444,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/summary_export_5c-3-2_copy,5-c-2-3,5,c,3,2,1347,2017-06-12T20:36:36Z,1337.0,1800939.0,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 20:36:36 UTC,5.243344907407407,125.84027777777777,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/summary_export_5c-3-3_copy,5-c-3-3,5,c,3,3,445,2017-06-12T20:38:48Z,1368.78,609107.1,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 20:38:48 UTC,5.244872685185185,125.87694444444445,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/summary_export_5c-3-4_copy,5-c-4-3,5,c,3,4,1007,2017-06-12T20:41:00Z,1311.76,1320942.32,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 20:41:00 UTC,5.246400462962963,125.91361111111111,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/summary_export_5v-3-1_copy,5-v-1-3,5,v,3,1,5603,2017-06-12T20:43:23Z,1390.35,7790131.05,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 20:43:23 UTC,5.248055555555555,125.95333333333333,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/summary_export_5v-3-2_copy,5-v-2-3,5,v,3,2,646,2017-06-12T20:45:40Z,1492.55,964187.2999999999,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 20:45:40 UTC,5.249641203703704,125.99138888888889,125.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/summary_export_5v-3-3_copy,5-v-3-3,5,v,3,3,1501,2017-06-12T20:47:48Z,1578.59,2369463.59,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 20:47:48 UTC,5.2511226851851855,126.02694444444444,126.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-eve/summary_export_5v-3-4_copy,5-v-4-3,5,v,3,4,1606,2017-06-12T20:50:12Z,1442.39,2316478.3400000003,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 20:50:12 UTC,5.252789351851852,126.06694444444445,126.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-morn/16c-4-1_summary,16-c-1-4,16,c,4,1,26339,2017-06-12T12:00:50Z,972.04,25602561.56,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 12:00:50 UTC,4.885173611111111,117.24416666666667,117.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-morn/16c-4-2_summary,16-c-2-4,16,c,4,2,26452,2017-06-12T12:02:29Z,932.14,24656967.28,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 12:02:29 UTC,4.886319444444444,117.27166666666666,117.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-morn/16c-4-3_summary,16-c-3-4,16,c,4,3,24689,2017-06-12T12:04:21Z,980.69,24212255.41,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 12:04:21 UTC,4.887615740740741,117.30277777777778,117.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-morn/16c-4-4_summary,16-c-4-4,16,c,4,4,24070,2017-06-12T12:06:08Z,984.45,23695711.5,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 12:06:08 UTC,4.8888541666666665,117.3325,117.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun12-morn/24c-4-1_summary,24-c-1-4,24,c,4,1,25959,2017-06-12T11:52:57Z,708.14,18382606.259999998,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-12 11:52:57 UTC,4.879699074074074,117.11277777777778,117.0
