replicate,run,a,b,w,z,sigma,isConv,finTol,logLik,AIC,BIC,deviance,df.residual
75,983,0.1926503459816124,0.14166221733770915,40.69294051164757,11.093841424995912,1829.5018044488395,TRUE,1.4901161193847656e-8,-506.97839612927197,1023.9567922585439,1034.1720485977166,177395073.18152267,53
76,979,0.23762287680611138,0.1316246075846372,36.70758953462845,13.082769976378168,2125.929858366163,TRUE,1.4901161193847656e-8,-515.5378350607941,1041.0756701215882,1051.290926460761,239537621.422717,53
77,980,0.22132726601250902,0.13544327664706565,39.99846160969884,11.416867073029346,2128.3679047909122,TRUE,1.4901161193847656e-8,-515.6031660127682,1041.2063320255363,1051.4215883647091,240087346.72163504,53
78,725,0.22266896077144813,0.13482607141820843,38.944224986257964,11.951733446054462,2255.4453626152795,TRUE,1.4901161193847656e-8,-518.9087105473951,1047.8174210947902,1058.032677433963,269612790.5383668,53
79,221,0.23452191871904096,0.13014799856351986,36.78769399466111,13.006751369036733,1976.6457798536837,TRUE,1.4901161193847656e-8,-511.3877830808685,1032.775566161737,1042.9908225009096,207077812.56770903,53
80,379,0.2340721011138206,0.13218267863959912,38.289711925967566,12.268905401182312,2246.7434799522125,TRUE,1.4901161193847656e-8,-518.6883697545961,1047.3767395091922,1057.591995848365,267536382.02951223,53
81,1011,0.23352395912869509,0.13068977434994353,35.918245061381384,13.463124804099099,2356.008879754429,TRUE,1.4901161193847656e-8,-521.3951406799549,1052.7902813599098,1063.0055376990827,294191225.5985311,53
82,237,0.27672727507653955,0.12061045522868477,33.48762140879409,14.630218609406823,2498.0910192033903,TRUE,1.4901161193847656e-8,-524.7329360262119,1059.4658720524237,1069.6811283915965,330744313.2319055,53
83,672,0.2801628616815559,0.11997074828694149,32.825392045462955,14.969116890164647,1928.9257822537734,TRUE,1.4901161193847656e-8,-509.99481142967863,1029.9896228593573,1040.20487919853,197199997.6924966,53
84,221,0.22804404300985054,0.13077267835949882,35.96919050975667,13.424695862034133,2305.3106075742126,TRUE,1.4901161193847656e-8,-520.155184705909,1050.310369411818,1060.525625750991,281666220.8618918,53
85,1043,0.21757655242140034,0.13557409146942082,39.18073211291551,11.830382517461228,2107.715914849605,TRUE,1.4901161193847656e-8,-515.0473825093126,1040.0947650186251,1050.310021357798,235450718.0186462,53
86,1240,0.2473818939531014,0.12615636952989925,34.75500290625881,14.013251421188281,2098.70245235967,TRUE,1.4901161193847656e-8,-514.8031043118507,1039.6062086237014,1049.8214649628742,233441255.12764612,53
87,1237,0.23776043131634614,0.12965143436952006,34.88542233628898,13.98766336262635,2055.079251631027,TRUE,1.4901161193847656e-8,-513.6058272086825,1037.211654417365,1047.4269107565378,223837588.71567017,53
88,1238,0.2562610424261743,0.12492218929130826,34.51764127625533,14.13357357782832,2125.0124897939645,TRUE,1.4901161193847656e-8,-515.5132334524238,1041.0264669048477,1051.2417232440205,239330938.33435822,53
89,1307,0.21622591744384123,0.1337888361135146,39.316392980197435,11.723081916158396,2116.180557615416,TRUE,1.4901161193847656e-8,-515.2758375799705,1040.551675159941,1050.7669314991138,237345668.07876316,53
90,1235,0.24253656174308266,0.12857601121579315,35.33778620123293,13.745788367908325,2124.5851068377287,TRUE,1.4901161193847656e-8,-515.5017684475457,1041.0035368950914,1051.2187932342642,239234679.4384242,53
91,515,0.196160228659314,0.14487704002412327,45,8.95065404591017,2341.709158904764,TRUE,1.4901161193847656e-8,-521.0481268322969,1052.0962536645939,1062.3115100037667,290630894.59961826,53
92,33,0.24867415401891277,0.12422586121197939,34.42100910113009,14.151652682056854,2118.066423588355,TRUE,1.4901161193847656e-8,-515.3266113624364,1040.6532227248729,1050.8684790640457,237768884.86081535,53
93,301,0.22719822479760338,0.13213297353167774,38.4633291864548,12.160946153517957,2137.8083155118925,TRUE,1.4901161193847656e-8,-515.8554313959229,1041.7108627918458,1051.9261191310186,242221892.8752051,53
94,1056,0.23412176787556277,0.1296846882312622,35.68498346997711,13.566535752399346,2051.849886942457,TRUE,1.4901161193847656e-8,-513.5161865945032,1037.0323731890064,1047.2476295281792,223134661.80292603,53
95,1108,0.24862929045000995,0.12727066512441454,34.737821445246446,14.04606009828181,2333.141837834892,TRUE,1.4901161193847656e-8,-520.8392055862382,1051.6784111724764,1061.8936675116493,288508194.27914566,53
96,1206,1.2,0.03508796583270895,28.161871225303116,19.06567535099827,4339.02814922014,TRUE,1.4901161193847656e-8,-556.2039781718672,1122.4079563437344,1132.6232126829073,997839759.8254119,53
97,1304,0.2121986439162407,0.13705420610434363,40.31826626241665,11.257741463937291,2173.208538538031,TRUE,1.4901161193847656e-8,-516.7915715857113,1043.5831431714225,1053.7983995105953,250310273.6546541,53
98,1293,0.09092918591925005,0.16284886865754744,34.52088815726712,14.229324993095302,3534.024619832803,TRUE,1.4901161193847656e-8,-544.506834102451,1099.013668204902,1109.2289245440747,661934490.7199726,53
99,732,0.26251151151140456,0.12260181519777046,33.98233988488066,14.380430669403502,2426.4631559087597,TRUE,1.4901161193847656e-8,-523.0746839225196,1056.1493678450393,1066.364624184212,312049342.69008297,53
100,494,1.2,0.03633823777606708,28.162264363249896,19.06593573209061,4263.500911559727,TRUE,1.4901161193847656e-8,-555.2030717789089,1120.4061435578178,1130.6213998969906,963404321.2121427,53
101,518,0.1864094412819792,0.14698806347715523,45,8.95977166641895,1954.2809839525007,TRUE,1.4901161193847656e-8,-510.7391792283081,1031.4783584566162,1041.693614795789,202418350.7046328,53
102,497,1.2,0.031248810881065597,28.28354537469587,19.148028591232084,4314.557153795325,TRUE,1.4901161193847656e-8,-555.8816030155708,1121.7632060311416,1131.9784623703144,986616381.96842,53
103,1307,0.27159191708354746,0.12074561643143068,33.36353548419232,14.685696455850733,1832.6385215068942,TRUE,1.4901161193847656e-8,-507.07604007522616,1024.1520801504523,1034.3673364896251,178003889.37708166,53
104,985,0.1953877432435292,0.1409279576489688,39.86802538817727,11.512468689654314,1946.2179078527429,TRUE,1.4901161193847656e-8,-510.50351912169293,1031.007038243386,1041.2222945825586,200751499.6768755,53
105,1056,0.22899560835873015,0.1286537471137425,36.20043993661406,13.266869213301348,2327.1625615153494,TRUE,1.4901161193847656e-8,-520.6929409185163,1051.3858818370327,1061.6011381762055,287031336.1490901,53
106,1184,0.23202038575179976,0.13065562831221125,36.746831106096906,13.031156172115928,2215.9503343691326,TRUE,1.4901161193847656e-8,-517.901743009297,1045.803486018594,1056.0187423577668,260253101.8727055,53
107,637,0.2515386078708985,0.12393455317624613,34.90341652080234,13.905070294108677,2140.886683782665,TRUE,1.4901161193847656e-8,-515.9374503394272,1041.8749006788544,1052.0901570180272,242919977.01829067,53
108,1255,0.23432585213000923,0.13090195628840076,37.040382495258775,12.889970763427042,1994.5920158956772,TRUE,1.4901161193847656e-8,-511.90295868630994,1033.80591737262,1044.0211737117927,210855057.42336342,53
109,35,0.20550838131062996,0.14120998279048472,44.58154727624805,9.126783875405058,2124.86167905821,TRUE,1.4901161193847656e-8,-515.5091880564427,1041.0183761128853,1051.2336324520581,239296969.22189397,53
110,22,0.1794171064987038,0.1488610287732379,45,8.971107553702288,2221.8341310640812,TRUE,1.4901161193847656e-8,-518.052888974469,1046.105777948938,1056.321034288111,261636986.01594794,53
111,173,0.25729782380015925,0.12392117851227442,32.59178999276123,15.11439556935994,2381.7753320030465,TRUE,1.4901161193847656e-8,-522.0151361009066,1054.0302722018132,1064.245528540986,300661247.8033258,53
112,1239,0.24642905745237875,0.12756552525826287,34.56050178740445,14.137985902199443,2226.1036915157333,TRUE,1.4901161193847656e-8,-518.1623172219838,1046.3246344439676,1056.5398907831404,262643495.20513865,53
113,1308,0.2717510505777091,0.12146146512561261,32.458293431864405,15.169513025601551,2089.651799362772,TRUE,1.4901161193847656e-8,-514.5567602861051,1039.1135205722103,1049.328776911383,231432166.05674377,53
114,1217,0.2124334438038717,0.1329073434570288,37.67493897112837,12.54288742029169,2243.701819732037,TRUE,1.4901161193847656e-8,-518.6111503932655,1047.222300786531,1057.4375571257037,266812486.36104932,53
115,371,0.2322204983776083,0.13044885251862054,37.1769887342384,12.805624706852198,2131.458554146573,TRUE,1.4901161193847656e-8,-515.685876914671,1041.371753829342,1051.5870101685148,240785125.10636377,53
116,1264,0.22543460783875868,0.13133668681256555,36.33851081923067,13.237900446761403,2388.3361940383184,TRUE,1.4901161193847656e-8,-522.1719330100726,1054.3438660201452,1064.559122359318,302319938.11493236,53
117,954,0.23142571119909225,0.13218747402609782,39.63724700607102,11.567766632822353,2230.663439845216,TRUE,1.4901161193847656e-8,-518.2789514269155,1046.557902853831,1056.7731591930037,263720547.23869085,53
118,238,0.271587886122163,0.12199525228663596,33.4461450183183,14.667594502568429,2206.614248999928,TRUE,1.4901161193847656e-8,-517.6610873234337,1045.3221746468673,1055.5374309860401,258064761.52614433,53
119,1202,1.2,0.03265858827216658,28.191134455291674,19.085486788458972,4741.089531144009,TRUE,1.4901161193847656e-8,-561.2551228841222,1132.5102457682444,1142.7255021074172,1191330286.943136,53
120,1239,0.23933867394755076,0.12871895045967865,35.19087538214219,13.816679206197382,2009.8759525652865,TRUE,1.4901161193847656e-8,-512.338066984017,1034.676133968034,1044.8913903072068,214098871.26911154,53
121,1057,0.22895125602847546,0.12918353571683558,34.11155091188722,14.357581141893176,1931.3368896840152,TRUE,1.4901161193847656e-8,-510.06601546581567,1030.1320309316313,1040.3472872708041,197693295.61707926,53
122,1029,0.2536706669861108,0.1253895074447773,33.739388264565974,14.539189806955147,2113.3383470154636,TRUE,1.4901161193847656e-8,-515.1992302720301,1040.3984605440603,1050.613716883233,236708545.3552007,53
123,1056,0.24465911457091724,0.12735280829614146,35.07312082640668,13.86485520807612,2163.1615225751934,TRUE,1.4901161193847656e-8,-516.527442405521,1043.054884811042,1053.2701411502148,248001191.95574096,53
124,1264,0.24466660383558517,0.12779864655827036,33.32204767028966,14.77821695728297,1903.3717630354172,TRUE,1.4901161193847656e-8,-509.23464045295856,1028.469280905917,1038.6845372450898,192009675.62098926,53
125,1225,0.2276248424768568,0.13196439330244988,36.49691020370881,13.17328805698688,2146.9306825504964,TRUE,1.4901161193847656e-8,-516.0981419587296,1042.1962839174591,1052.411540256632,244293501.85086724,53
126,1048,0.23194499524404133,0.1287117751196786,34.30826877310096,14.25465060292733,2210.3890824797936,TRUE,1.4901161193847656e-8,-517.7585133585023,1045.5170267170047,1055.7322830561775,258948454.48513076,53
127,1202,1.2,0.03176957076834713,28.181420364660305,19.07890754174021,4296.966300602228,TRUE,1.4901161193847656e-8,-555.648733644214,1121.297467288428,1131.5127236276007,978587727.5910937,53
128,1040,0.21850204492763645,0.13531474080336547,39.51860173345239,11.654214121108245,1966.0011143935817,TRUE,1.4901161193847656e-8,-511.07999624539156,1032.1599924907832,1042.3752488299558,204853500.23523068,53
129,1203,1.2,0.03158839318986922,28.220554859264308,19.105402304147166,4528.436413630165,TRUE,1.4901161193847656e-8,-558.63937858703855,1127.278757174077,1137.49401351325,1086857026.6714563,53
130,1202,1.2,0.03223614909813492,28.20255947927057,19.09321963651384,4441.581531147948,TRUE,1.4901161193847656e-8,-557.5355049801359,1125.0710099602718,1135.2862662994446,1045565264.385231,53
131,1256,0.24046482853854753,0.12884057779255595,36.05026249210097,13.377683903730837,2241.986721458139,TRUE,1.4901161193847656e-8,-518.5675626116,1047.1351252232,1057.3503815623728,266404736.33731458,53
132,795,0.25467937025437554,0.12389585890078997,33.309410615110096,14.736028631689281,2341.3373075928766,TRUE,1.4901161193847656e-8,-521.039074808161,1052.078149616322,1062.2934059554948,290538600.56009185,53
133,442,0.22013718238548427,0.13335245605831816,38.0163993722784,12.39585782755522,2261.7417876139493,TRUE,1.4901161193847656e-8,-519.0676131765855,1048.135226353171,1058.3504826923438,271120223.4334746,53
134,1202,1.2,0.032435634237308296,28.195908639533183,19.088719967039257,4495.072444878782,TRUE,1.4901161193847656e-8,-558.2178674177004,1126.4357348354008,1136.6509911745736,1070900843.0895512,53
135,469,0.24183612284429662,0.12859519197060493,37.64563480988034,12.553100202947316,2162.2487440021578,TRUE,1.4901161193847656e-8,-516.5033853213469,1043.0067706426937,1053.2220269818665,247791940.43976212,53
136,760,0.3006010431429968,0.1158821557828928,30.719654513294195,16.025979976317107,2320.907580392401,TRUE,1.4901161193847656e-8,-520.5395292322272,1051.0790584644544,1061.2943148036272,285490435.8263142,53
137,720,0.23844317662419875,0.12846328330031506,35.91406370611382,13.43590876588953,2095.478298417515,TRUE,1.4901161193847656e-8,-514.715470124474,1039.430940248948,1049.6461965881208,232724552.85435447,53
138,134,1.0225386887150134,0.04706200572396782,27.27397616592116,19.17904585765652,3948.3663852807254,TRUE,1.4901161193847656e-8,-550.826115138815,1111.65223027763,1121.8674866168028,826248646.9579834,53
139,1504,0.13382619851917588,0.15485818967501078,43.176386642541324,9.850876053388813,2900.0584534250875,TRUE,1.4901161193847656e-8,-533.2375666067369,1076.4751332134738,1086.6903895526466,445747968.76396245,53
140,1153,0.2848906039208356,0.11734128072218797,32.606769460851076,15.04021063125117,2102.182327076527,TRUE,1.4901161193847656e-8,-514.8975381821634,1039.7950763643269,1050.0103327034997,234216038.42246282,53
141,793,0.21914959287982697,0.13281510986482825,36.56095364428332,13.135306583176092,2014.1692945604916,TRUE,1.4901161193847656e-8,-512.459696126611,1034.919392253222,1045.1346485923948,215014531.19896635,53
142,593,0.2171394835697721,0.13307186265869508,38.305180190057825,12.233371713643724,2261.6447816521886,TRUE,1.4901161193847656e-8,-519.0651683977737,1048.1303367955475,1058.3455931347203,271096967.2738526,53
143,661,0.25187674649443337,0.1257993261477665,34.347122804601426,14.228235421272045,2095.903827214067,TRUE,1.4901161193847656e-8,-514.7270439398693,1039.4540878797386,1049.6693442189114,232819081.20532036,53
144,390,0.24098548225878588,0.1260570996396357,33.924911122896724,14.425430194660667,2210.8007858285173,TRUE,1.4901161193847656e-8,-517.7691290939238,1045.5382581878475,1055.7535145270203,259044926.07485944,53
145,655,0.20441884879459474,0.139340171299965,45,8.871834188704138,2268.075865082101,TRUE,1.4901161193847656e-8,-519.2270203221607,1048.4540406443214,1058.6692969834942,272640910.8776998,53
146,1307,0.22194949951033227,0.13254123681413707,36.55140477447418,13.141209282121393,2089.7720153573077,TRUE,1.4901161193847656e-8,-514.5600393561369,1039.1200787122739,1049.3353350514467,231458795.03703877,53
147,1255,0.2191663289393884,0.13536897595893754,39.729847581222195,11.54808453330138,2147.9178198314294,TRUE,1.4901161193847656e-8,-516.1243439660751,1042.2486879321502,1052.463944271323,244518200.91971824,53
148,151,0.20298874608270212,0.14178546956236004,45,8.914436042765166,2321.0205876437567,TRUE,1.4901161193847656e-8,-520.5423045501966,1051.0846091003932,1061.299865439566,285518238.11810696,53
149,60,0.2152081709222465,0.1348519995103106,37.067383592411005,12.900458656220167,1905.137646977169,TRUE,1.4901161193847656e-8,-509.28749860876536,1028.5749972175308,1038.7902535567034,192366121.0582743,53
150,778,1.2,-0.010546062649327916,45,23.267830390280313,6319.165950788001,TRUE,1.4901161193847656e-8,-577.6323777869626,1165.2647555739252,1175.480011913098,2116388490.6207166,53
151,920,0.23472869888201003,0.1298444603663676,36.989568996945636,12.897266807849642,1855.7100656626267,TRUE,1.4901161193847656e-8,-507.7891479273678,1025.5782958547356,1035.7935521939085,182513971.9334843,53
152,307,0.2609986711345171,0.12521879071310882,35.67039651764657,13.554014826167528,2011.1108905878293,TRUE,1.4901161193847656e-8,-512.3730790207353,1034.7461580414706,1044.9614143806434,214362051.7547715,53
153,1131,0.25373158535457063,0.12563863673459508,34.012894411707,14.402446565929973,2001.6409125126224,TRUE,1.4901161193847656e-8,-512.1040418218813,1034.2080836437626,1044.4233399829354,212348016.16015127,53
154,1239,0.24763059180278627,0.1267303533482711,35.1693573177201,13.810453662480409,2307.5680201007112,TRUE,1.4901161193847656e-8,-520.2109730908495,1050.421946181699,1060.6372025208718,282218118.87175035,53
155,1167,0.24583538209837302,0.12795903121858793,35.48990046665902,13.663600520628451,2197.964483158297,TRUE,1.4901161193847656e-8,-517.4372124347035,1044.874424869407,1055.0896812085798,256045537.06894186,53
156,1108,0.28485367923618155,0.11908197940843689,32.22881181151355,15.271255669108486,2107.7746005812683,TRUE,1.4901161193847656e-8,-515.0489695543754,1040.0979391087508,1050.3131954479236,235463829.64334282,53
157,1163,0.18190506919686164,0.14525787923368144,45,9.016622371792394,1983.3248185245538,TRUE,1.4901161193847656e-8,-511.58006004645995,1033.16012009292,1043.3753764320927,208479598.7960991,53
158,1226,0.24599168030820093,0.12568182380305537,34.045184447903914,14.369172342080754,2073.234779564001,TRUE,1.4901161193847656e-8,-514.1071804275078,1038.2143608550157,1048.4296171941885,227810029.913271,53
159,1038,0.21410505754221956,0.13575703063193723,38.80026587113939,12.020389648720041,2162.099315429223,TRUE,1.4901161193847656e-8,-516.4994460322131,1042.9988920644262,1053.214148403599,247757692.83831435,53
160,1005,0.278478783977459,0.11946392541888776,33.628540784292426,14.538096855521927,2333.5967378749615,TRUE,1.4901161193847656e-8,-520.8503179731633,1051.7006359463267,1061.9158922854995,288620707.9560951,53
161,306,0.23113147329257142,0.13139274973605403,36.62703641683998,13.104361083389378,2089.8131457166965,TRUE,1.4901161193847656e-8,-514.5611612045477,1039.1223224090954,1049.3375787482682,231467906.15254664,53
162,922,0.2622774531043363,0.12425820708051404,34.459403832804654,14.16488506119336,1999.5574705702415,TRUE,1.4901161193847656e-8,-512.0446815052568,1034.0893630105136,1044.3046193496864,211906194.1400029,53
163,1220,0.1009510043730584,0.1609550218671876,34.59828575230159,14.211168906425725,3459.9033811306567,TRUE,1.4901161193847656e-8,-543.2986235542073,1096.5972471084146,1106.8125034475875,634459364.5582457,53
164,1436,0.2123922692853464,0.13659889925646504,39.99747837842204,11.415061648516696,2271.4648228718706,TRUE,1.4901161193847656e-8,-519.3121261261094,1048.6242522522189,1058.8395085913917,273456279.40185,53
165,767,0.24161984261495484,0.12737025708961985,35.9570256349119,13.40288191704502,2232.4274475705856,TRUE,1.4901161193847656e-8,-518.3240091898507,1046.6480183797014,1056.8632747188742,264137812.35932562,53
166,1239,0.2304871106012946,0.13147809912592612,35.76655359245271,13.548243791128384,2281.8901190630913,TRUE,1.4901161193847656e-8,-519.573139347727,1049.146278695454,1059.3615350346267,275972193.3203218,53
167,218,0.2026788619333569,0.1417769799298275,45,8.913470354865934,2528.1508248214204,TRUE,1.4901161193847656e-8,-525.4147294622676,1060.8294589245352,1071.044715263708,338751969.4313971,53
168,1233,0.2164934706272136,0.13187945544007493,34.500366638196475,14.17392058977808,2284.623572213401,TRUE,1.4901161193847656e-8,-519.6413782094539,1049.2827564189079,1059.4980127580807,276633757.9357954,53
169,1155,0.20946319439597685,0.13491844568283334,37.738122126507825,12.540184768840849,2471.733155965017,TRUE,1.4901161193847656e-8,-524.1283221653025,1058.256644330605,1068.4719006697778,323801634.0977295,53
170,26,0.24348653772611256,0.12590434701942133,33.109083372179555,14.851247137731812,1986.0632717290273,TRUE,1.4901161193847656e-8,-511.65870786515137,1033.3174157303029,1043.5326720694754,209055707.92348343,53
171,1233,0.22123652280742517,0.1316561099156989,36.78934684473008,13.001148814737379,2255.786292795459,TRUE,1.4901161193847656e-8,-518.9173259419443,1047.8346518838887,1058.0499082230615,269694305.33448565,53
172,987,0.21652853363574165,0.13736579744901467,39.66702350790349,11.609871157961669,2283.928955678184,TRUE,1.4901161193847656e-8,-519.6240453047448,1049.2480906094895,1059.4633469486623,276465568.15301776,53
173,1056,0.22967899085914575,0.12959620231184674,35.989054235159905,13.396432124812067,2268.0922197833784,TRUE,1.4901161193847656e-8,-519.2274313377824,1048.4548626755648,1058.6701190147376,272644842.8244204,53
174,724,0.24719865340089053,0.12677285676577663,34.669997474560674,14.068495089059649,2039.4644888626601,TRUE,1.4901161193847656e-8,-513.1710799699541,1036.3421599399082,1046.557416279081,220449016.2705871,53
175,1168,0.2261425980067423,0.13178365323107935,36.3276372382081,13.254479921863838,2387.5121493231172,TRUE,1.4901161193847656e-8,-522.1522629762459,1054.3045259524918,1064.5197822916646,302111355.94777095,53
176,1370,0.2084487138994575,0.1373304729727685,41.19815805753381,10.799811864202196,1900.4448018603223,TRUE,1.4901161193847656e-8,-509.14691970351544,1028.2938394070309,1038.5090957462037,191419593.58064973,53
177,642,0.2651910123399244,0.12026493934982879,32.67784735789652,15.017709961305327,1842.2021441903576,TRUE,1.4901161193847656e-8,-507.3727210871282,1024.7454421742564,1034.9606985134292,179866563.2231562,53
178,1097,0.22209502556542154,0.13293488786125338,37.48692032364681,12.66698689590722,2088.752832746848,TRUE,1.4901161193847656e-8,-514.5322336533782,1039.0644673067563,1049.2797236459292,231233085.0043231,53
179,148,0.1997146371712263,0.14156855809473312,45,8.90142767002885,2304.9336838570935,TRUE,1.4901161193847656e-8,-520.1458643096065,1050.291728619213,1060.5069849583858,281574122.2098887,53
180,1373,0.19260735354074415,0.14335052434803425,44.44390540383129,9.198446830932033,2133.4715877565427,TRUE,1.4901161193847656e-8,-515.7396845600351,1041.4793691200703,1051.694625459243,241240153.8355144,53
181,1050,0.24986850572623798,0.1252620897547087,33.66171965746227,14.568161371137993,2090.9377916544663,TRUE,1.4901161193847656e-8,-514.5918278579596,1039.1836557159193,1049.398912055092,231717104.9741494,53
182,1097,0.24339800874769182,0.12650307494769528,35.43084147359471,13.660827547933986,2204.8204747614686,TRUE,1.4901161193847656e-8,-517.6147327274214,1045.2294654548427,1055.4447217940155,257645366.2741515,53
183,1307,0.21459965479488938,0.1352862221420653,38.23251391290223,12.305553695502008,2298.8071786981895,TRUE,1.4901161193847656e-8,-519.9941568131912,1049.9883136263825,1060.2035699655553,280079265.5762195,53
184,1369,0.1923963575717553,0.144242882837849,42.78617235780368,10.063709835148618,2153.6598765566946,TRUE,1.4901161193847656e-8,-516.2765194936808,1042.5530389873616,1052.7682953265344,245827295.78618044,53
185,94,0.19173499200480484,0.14314828771885563,45,8.906874230737387,2369.814110062376,TRUE,1.4901161193847656e-8,-521.7281621949878,1053.4563243899756,1063.6715807291484,297649002.5612888,53
186,1101,0.2084777054151414,0.13558700934214143,39.05263658982129,11.872541351025305,2141.1492680380206,TRUE,1.4901161193847656e-8,-515.9444410806271,1041.8888821612543,1052.104138500427,242979569.96504682,53
187,868,0.22816129399743412,0.13151210891397289,36.1614853374833,13.339391620534883,2153.986476349997,TRUE,1.4901161193847656e-8,-516.2851628161491,1042.5703256322981,1052.785581971471,245901860.23582974,53
188,150,0.24074537678880428,0.12783742896247893,33.683026138678706,14.58357691224542,1975.617580787921,TRUE,1.4901161193847656e-8,-511.3581254681424,1032.7162509362847,1042.9315072754575,206862435.75247085,53
189,1223,0.22481220754042927,0.13257532083484208,38.86438802689985,12.07783117746289,2175.0091290846995,TRUE,1.4901161193847656e-8,-516.8387788208921,1043.6775576417842,1053.892813980957,250725229.71489453,53
190,1304,0.22276427065465948,0.13105065638301913,36.53655797304496,13.123054722028833,2116.908818475152,TRUE,1.4901161193847656e-8,-515.2954501445665,1040.590900289133,1050.8061566283059,237509056.12410688,53
191,1239,0.24057852860599832,0.1274997457183303,35.071410902107516,13.858574758580323,1933.608156639597,TRUE,1.4901161193847656e-8,-510.1330085173699,1030.26601703474,1040.4812733739125,198158546.68142855,53
192,454,0.2412907016621268,0.12882715412203277,35.7152244869414,13.552495535468333,2003.81088270575,TRUE,1.4901161193847656e-8,-512.1658018027437,1034.3316036054873,1044.5468599446601,212808676.84344983,53
193,14,0.20031174882069502,0.1420894227071807,45,8.912699967375874,2113.3809161034565,TRUE,1.4901161193847656e-8,-515.2003784145325,1040.400756829065,1050.6160131682377,236718081.5171651,53
194,1236,0.24693688875476105,0.1272072291514583,34.94393656444354,13.93438417779973,2070.9651905943833,TRUE,1.4901161193847656e-8,-514.0447478300784,1038.089495660157,1048.3047519993297,227311531.49464244,53
195,379,0.22041163673539485,0.13540432942613734,38.19957317022802,12.339781314044815,2244.0476073681884,TRUE,1.4901161193847656e-8,-518.6199342594861,1047.2398685189721,1057.455124858145,266894732.1991492,53
196,311,0.20027379459955919,0.1433988967707821,45,8.9361370862008,1985.2173346022523,TRUE,1.4901161193847656e-8,-511.6344243043883,1033.2688486087766,1043.4841049479494,208877656.87707937,53
197,158,0.19348859015665357,0.14531828394565938,45,8.951068096619844,2210.299197566818,TRUE,1.4901161193847656e-8,-517.7561954207896,1045.5123908415792,1055.727647180752,258927394.76651952,53
198,513,0.2058001518541914,0.14134719691079076,45,8.914355734223054,2253.7845962171273,TRUE,1.4901161193847656e-8,-518.8667239156025,1047.733447831205,1057.9487041703778,269215885.3257168,53
199,982,0.2184068612755175,0.13454394744154383,40.237913765909106,11.269165264782549,2248.511976448207,TRUE,1.4901161193847656e-8,-518.7332189545804,1047.4664379091607,1057.6816942483335,267957723.7362442,53
200,1078,0.19180919371030256,0.13684521591719412,34.73596039218952,14.073388861856104,2482.7641200642756,TRUE,1.4901161193847656e-8,-524.3821384286209,1058.7642768572418,1068.9795331964146,326698236.8215624,53
201,1437,0.1995358354345843,0.14036387695639127,42.27581351198769,10.276843637055348,2365.945558264386,TRUE,1.4901161193847656e-8,-521.6350377473906,1053.2700754947812,1063.485331833954,296678014.38756174,53
202,1234,0.24233335401116465,0.127301088636351,35.43475773588277,13.671162845815472,2016.187717611612,TRUE,1.4901161193847656e-8,-512.5167879044286,1035.0335758088572,1045.24883214803,215445684.3703398,53
203,1307,0.22281800830680332,0.13433103811792904,37.759330397250736,12.553202743191482,2425.186473214264,TRUE,1.4901161193847656e-8,-523.0446855010223,1056.0893710020446,1066.3046273412174,311721059.7826563,53
204,1079,0.2349447047348668,0.12961138255885446,34.845716689165606,14.000728409024251,1966.7833563666463,TRUE,1.4901161193847656e-8,-511.10267116865987,1032.2053423373197,1042.4205986764925,205016548.85668507,53
205,371,0.20903985406462242,0.1389124632581773,42.28526831542493,10.272438352934993,2184.505998928669,TRUE,1.4901161193847656e-8,-517.0871194833277,1044.1742389666554,1054.3894953058282,252919522.34583312,53
206,1206,1.2,0.03393579827677552,28.178899899607696,19.077203853970634,4536.712678633574,TRUE,1.4901161193847656e-8,-558.7434578981374,1127.4869157962748,1137.7021721354477,1090833382.2091548,53
207,794,0.24696662735467628,0.12605383469079956,35.38469823171198,13.684335149058901,2192.0183737615157,TRUE,1.4901161193847656e-8,-517.2828025183422,1044.5656050366845,1054.7808613758573,254662061.19812822,53
208,1079,0.239921866337517,0.12734211321590985,35.098925444390794,13.839677300992541,2203.9911682887223,TRUE,1.4901161193847656e-8,-517.5932890943833,1045.1865781887666,1055.4018345279394,257451584.7044184,53
209,639,1.2,0.03490691134149219,28.198094171821854,19.090191841908997,4721.0922229189155,TRUE,1.4901161193847656e-8,-561.0141957289532,1132.0283914579063,1142.2436477970791,1181301724.1971898,53
210,1052,0.20889923732518714,0.13304738149993547,37.01218338942731,12.877095465295318,2342.36255775883,TRUE,1.4901161193847656e-8,-521.0640291229433,1052.1280582458867,1062.3433145850595,290793104.65549594,53
211,1301,0.223162580749579,0.13482623071727978,40.58809154909492,11.106694921637036,2122.0280907112437,TRUE,1.4901161193847656e-8,-515.4331255408133,1040.8662510816266,1051.0815074207994,238659170.54168317,53
212,305,0.22168203787296983,0.13423600413573572,39.177496599597625,11.818076160483807,2529.5855225216346,TRUE,1.4901161193847656e-8,-525.4470671586159,1060.8941343172319,1071.1093906564047,339136554.5348057,53
213,639,1.2,0.033562801828169876,28.174829078578703,19.07444691932608,4115.029258531367,TRUE,1.4901161193847656e-8,-553.1827245237215,1116.365449047443,1126.5807053866158,897473687.3241686,53
214,1306,0.2164742144708945,0.13349153757594742,39.241239405292276,11.756777343814282,2141.0217931591246,TRUE,1.4901161193847656e-8,-515.9410474431496,1041.8820948862992,1052.097351225472,242950638.89546263,53
